"replyId","nextReplyId","city_name","country","coord_lat","coord_lon","coord_geobase_id","calctime","sun_rise","sun_set","forecast_day","forecast_symbol_number","forecast_symbol_name","forecast_symbol_var","forecast_precipitation","forecast_precipitation_type","forecast_wind_direction_deg","forecast_wind_direction_code","forecast_wind_direction","forecast_wind_speed_mps","forecast_wind_speed","forecast_temp_day","forecast_day_min","forecast_day_max","forecast_day_night","forecast_day_eve","forecast_day_morn","forecast_pressure","forecast_humidity","forecast_clouds","forecast_humidity_all","coord_alt","coord_geobase","forecast_pressure_unit","forecast_humidity_unit"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-30","501","pluies modérées","10d","7.61","rain","248","WSW","West-southwest","16.35","High wind, near gale","49.53","37.42","49.53","37.42","45.88","42.71","941.41","0","scattered clouds","45","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-31","500","légères pluies","10d","0.25","rain","277","W","West","9.19","Fresh Breeze","51.1","29.71","51.1","39.42","50.72","29.71","949.72","0","few clouds","13","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-01","800","ensoleillé","01d","NULL","NULL","291","WNW","West-northwest","7.16","Moderate breeze","53.02","32.13","53.02","35.49","51.89","32.13","948.9","0","broken clouds","72","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-02","501","pluies modérées","10d","5.11","rain","239","WSW","West-southwest","5.88","Moderate breeze","56.93","32.29","56.93","46.33","54.79","32.29","942.18","0","broken clouds","64","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-03","500","légères pluies","10d","2.67","rain","290","WNW","West-northwest","17.31","Gale","46.83","38.39","46.98","38.39","46.98","40.59","934.69","0","scattered clouds","48","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-04","500","légères pluies","10d","0.88","rain","264","W","West","11.16","Strong breeze","50.76","32.56","53.46","46.87","53.46","32.56","943.04","0","scattered clouds","38","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-05","500","légères pluies","10d","1.13","rain","188","S","South","7.09","Moderate breeze","58.82","43.83","60.94","53.73","60.94","43.83","940.8","0","scattered clouds","48","0","geonames","hPa","%"
"494","495","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-06","500","légères pluies","10d","0.81","rain","235","SW","Southwest","10.11","Fresh Breeze","55.17","47.77","55.17","47.77","54.88","48.6","938.78","0","scattered clouds","49","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-22","501","Умерен дъжд","10d","5.64","rain","5","N","North","2.12","Light breeze","10.42","3.41","10.42","3.41","9.46","4.87","937.02","0","broken clouds","69","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-23","800","Ясно небе","01d","NULL","NULL","347","NNW","North-northwest","5.01","Gentle Breeze","12.25","1.79","13.13","2.89","10.52","1.79","951.68","82","clear sky","0","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-24","800","Ясно небе","01d","NULL","NULL","276","W","West","2.02","Light breeze","11.62","-2.2","15.38","2.96","13","-2.2","960.34","85","clear sky","0","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-25","801","Ниска облачност","02d","NULL","NULL","251","WSW","West-southwest","2.71","Light breeze","15.59","0.87","16.41","8.05","13.91","0.87","962.57","78","few clouds","12","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-26","500","Слаб дъжд","10d","NULL","NULL","201","SSW","South-southwest","3.27","Light breeze","14.93","1.86","14.93","10.72","14.17","1.86","949.49","0","scattered clouds","37","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-27","500","Слаб дъжд","10d","2.01","rain","274","W","West","4.54","Gentle Breeze","11.8","5.96","11.8","5.96","11.49","9.22","944.91","0","scattered clouds","31","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-28","500","Слаб дъжд","10d","2.52","rain","242","WSW","West-southwest","9.99","Fresh Breeze","11.68","6.16","12.26","7.9","12.26","6.16","939.48","0","scattered clouds","47","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-29","500","Слаб дъжд","10d","1.44","rain","244","WSW","West-southwest","8.22","Fresh Breeze","11.25","5.31","11.75","7.32","11.75","5.31","940.55","0","scattered clouds","40","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-30","501","Умерен дъжд","10d","7.61","rain","248","WSW","West-southwest","7.31","Moderate breeze","9.74","3.01","9.74","3.01","7.71","5.95","941.41","0","scattered clouds","45","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-31","500","Слаб дъжд","10d","0.25","rain","277","W","West","4.11","Gentle Breeze","10.61","-1.27","10.61","4.12","10.4","-1.27","949.72","0","few clouds","13","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-01","800","Ясно небе","01d","NULL","NULL","291","WNW","West-northwest","3.2","Light breeze","11.68","0.07","11.68","1.94","11.05","0.07","948.9","0","broken clouds","72","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-02","501","Умерен дъжд","10d","5.11","rain","239","WSW","West-southwest","2.63","Light breeze","13.85","0.16","13.85","7.96","12.66","0.16","942.18","0","broken clouds","64","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-03","500","Слаб дъжд","10d","2.67","rain","290","WNW","West-northwest","7.74","Moderate breeze","8.24","3.55","8.32","3.55","8.32","4.77","934.69","0","scattered clouds","48","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-04","500","Слаб дъжд","10d","0.88","rain","264","W","West","4.99","Gentle Breeze","10.42","0.31","11.92","8.26","11.92","0.31","943.04","0","scattered clouds","38","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-05","500","Слаб дъжд","10d","1.13","rain","188","S","South","3.17","Light breeze","14.9","6.57","16.08","12.07","16.08","6.57","940.8","0","scattered clouds","48","0","geonames","hPa","%"
"495","496","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-06","500","Слаб дъжд","10d","0.81","rain","235","SW","Southwest","4.52","Gentle Breeze","12.87","8.76","12.87","8.76","12.71","9.22","938.78","0","scattered clouds","49","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-22","501","Умерен дъжд","10d","5.64","rain","5","N","North","4.74","Gentle Breeze","50.76","38.14","50.76","38.14","49.03","40.77","937.02","0","broken clouds","69","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-23","800","Ясно небе","01d","NULL","NULL","347","NNW","North-northwest","11.21","Strong breeze","54.05","35.22","55.63","37.2","50.94","35.22","951.68","82","clear sky","0","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-24","800","Ясно небе","01d","NULL","NULL","276","W","West","4.52","Gentle Breeze","52.92","28.04","59.68","37.33","55.4","28.04","960.34","85","clear sky","0","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-25","801","Ниска облачност","02d","NULL","NULL","251","WSW","West-southwest","6.06","Moderate breeze","60.06","33.57","61.54","46.49","57.04","33.57","962.57","78","few clouds","12","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-26","500","Слаб дъжд","10d","NULL","NULL","201","SSW","South-southwest","7.31","Moderate breeze","58.87","35.35","58.87","51.3","57.51","35.35","949.49","0","scattered clouds","37","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-27","500","Слаб дъжд","10d","2.01","rain","274","W","West","10.16","Fresh Breeze","53.24","42.73","53.24","42.73","52.68","48.6","944.91","0","scattered clouds","31","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-28","500","Слаб дъжд","10d","2.52","rain","242","WSW","West-southwest","22.35","Severe Gale","53.02","43.09","54.07","46.22","54.07","43.09","939.48","0","scattered clouds","47","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-29","500","Слаб дъжд","10d","1.44","rain","244","WSW","West-southwest","18.39","Gale","52.25","41.56","53.15","45.18","53.15","41.56","940.55","0","scattered clouds","40","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-30","501","Умерен дъжд","10d","7.61","rain","248","WSW","West-southwest","16.35","High wind, near gale","49.53","37.42","49.53","37.42","45.88","42.71","941.41","0","scattered clouds","45","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-31","500","Слаб дъжд","10d","0.25","rain","277","W","West","9.19","Fresh Breeze","51.1","29.71","51.1","39.42","50.72","29.71","949.72","0","few clouds","13","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-01","800","Ясно небе","01d","NULL","NULL","291","WNW","West-northwest","7.16","Moderate breeze","53.02","32.13","53.02","35.49","51.89","32.13","948.9","0","broken clouds","72","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-02","501","Умерен дъжд","10d","5.11","rain","239","WSW","West-southwest","5.88","Moderate breeze","56.93","32.29","56.93","46.33","54.79","32.29","942.18","0","broken clouds","64","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-03","500","Слаб дъжд","10d","2.67","rain","290","WNW","West-northwest","17.31","Gale","46.83","38.39","46.98","38.39","46.98","40.59","934.69","0","scattered clouds","48","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-04","500","Слаб дъжд","10d","0.88","rain","264","W","West","11.16","Strong breeze","50.76","32.56","53.46","46.87","53.46","32.56","943.04","0","scattered clouds","38","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-05","500","Слаб дъжд","10d","1.13","rain","188","S","South","7.09","Moderate breeze","58.82","43.83","60.94","53.73","60.94","43.83","940.8","0","scattered clouds","48","0","geonames","hPa","%"
"496","497","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-06","500","Слаб дъжд","10d","0.81","rain","235","SW","Southwest","10.11","Fresh Breeze","55.17","47.77","55.17","47.77","54.88","48.6","938.78","0","scattered clouds","49","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-22","501","Måttlig regn","10d","5.64","rain","5","N","North","2.12","Light breeze","10.42","3.41","10.42","3.41","9.46","4.87","937.02","0","broken clouds","69","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-23","800","klar himmel","01d","NULL","NULL","347","NNW","North-northwest","5.01","Gentle Breeze","12.25","1.79","13.13","2.89","10.52","1.79","951.68","82","clear sky","0","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-24","800","klar himmel","01d","NULL","NULL","276","W","West","2.02","Light breeze","11.62","-2.2","15.38","2.96","13","-2.2","960.34","85","clear sky","0","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-25","801","några moln","02d","NULL","NULL","251","WSW","West-southwest","2.71","Light breeze","15.59","0.87","16.41","8.05","13.91","0.87","962.57","78","few clouds","12","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-26","500","mjukt regn","10d","NULL","NULL","201","SSW","South-southwest","3.27","Light breeze","14.93","1.86","14.93","10.72","14.17","1.86","949.49","0","scattered clouds","37","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-27","500","mjukt regn","10d","2.01","rain","274","W","West","4.54","Gentle Breeze","11.8","5.96","11.8","5.96","11.49","9.22","944.91","0","scattered clouds","31","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-28","500","mjukt regn","10d","2.52","rain","242","WSW","West-southwest","9.99","Fresh Breeze","11.68","6.16","12.26","7.9","12.26","6.16","939.48","0","scattered clouds","47","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-29","500","mjukt regn","10d","1.44","rain","244","WSW","West-southwest","8.22","Fresh Breeze","11.25","5.31","11.75","7.32","11.75","5.31","940.55","0","scattered clouds","40","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-30","501","Måttlig regn","10d","7.61","rain","248","WSW","West-southwest","7.31","Moderate breeze","9.74","3.01","9.74","3.01","7.71","5.95","941.41","0","scattered clouds","45","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-03-31","500","mjukt regn","10d","0.25","rain","277","W","West","4.11","Gentle Breeze","10.61","-1.27","10.61","4.12","10.4","-1.27","949.72","0","few clouds","13","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-01","800","klar himmel","01d","NULL","NULL","291","WNW","West-northwest","3.2","Light breeze","11.68","0.07","11.68","1.94","11.05","0.07","948.9","0","broken clouds","72","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-02","501","Måttlig regn","10d","5.11","rain","239","WSW","West-southwest","2.63","Light breeze","13.85","0.16","13.85","7.96","12.66","0.16","942.18","0","broken clouds","64","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-03","500","mjukt regn","10d","2.67","rain","290","WNW","West-northwest","7.74","Moderate breeze","8.24","3.55","8.32","3.55","8.32","4.77","934.69","0","scattered clouds","48","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-04","500","mjukt regn","10d","0.88","rain","264","W","West","4.99","Gentle Breeze","10.42","0.31","11.92","8.26","11.92","0.31","943.04","0","scattered clouds","38","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-05","500","mjukt regn","10d","1.13","rain","188","S","South","3.17","Light breeze","14.9","6.57","16.08","12.07","16.08","6.57","940.8","0","scattered clouds","48","0","geonames","hPa","%"
"497","498","Madrid","ES","40.4165","-3.70256","3117735","0.0737","2016-03-23T06:12:33","2016-03-23T18:30:29","2016-04-06","500","mjukt regn","10d","0.81","rain","235","SW","Southwest","4.52","Gentle Breeze","12.87","8.76","12.87","8.76","12.71","9.22","938.78","0","scattered clouds","49","0","geonames","hPa","%"
